,name,caption,path,width,height
7235,562588230_edb2c071c8.jpg,A girl plays in a small pool .,./data/flickr/Images/562588230_edb2c071c8.jpg,500,375
7236,2561319255_ce5ede291e.jpg,A young barefooted girl leaps in the air while playing a toy guitar .,./data/flickr/Images/2561319255_ce5ede291e.jpg,500,388
7237,878758390_dd2cdc42f6.jpg,A white dog is running on a rocky beach .,./data/flickr/Images/878758390_dd2cdc42f6.jpg,500,375
7238,500678178_26ce0f4417.jpg,Girl hides in hay .,./data/flickr/Images/500678178_26ce0f4417.jpg,500,375
7239,3453259666_9ecaa8bb4b.jpg,two small children happily playing on a tire swing .,./data/flickr/Images/3453259666_9ecaa8bb4b.jpg,334,500
7240,2774705720_1cb85812dc.jpg,A man and a woman on a bench facing a building with trees along the front of it .,./data/flickr/Images/2774705720_1cb85812dc.jpg,500,375
7241,3640443200_b8066f37f6.jpg,"A man posing with four girls in formal attire , probably at a wedding .",./data/flickr/Images/3640443200_b8066f37f6.jpg,500,333
7242,1397887419_e798697b93.jpg,Two brown dogs are running on the grass .,./data/flickr/Images/1397887419_e798697b93.jpg,500,333
7243,3582742297_1daa29968e.jpg,Three dogs chase and wrestle together on a dirt field .,./data/flickr/Images/3582742297_1daa29968e.jpg,500,310
7244,3205839744_24504ba179.jpg,A dog laying down on a green cushion .,./data/flickr/Images/3205839744_24504ba179.jpg,500,375
7245,2884301336_dc8e974431.jpg,A dog comes out of a blue baby pool with a ball in his mouth .,./data/flickr/Images/2884301336_dc8e974431.jpg,500,496
7246,2058472558_7dd5014abd.jpg,A girl running with outstretched arms,./data/flickr/Images/2058472558_7dd5014abd.jpg,500,333
7247,963730324_0638534227.jpg,A kid is pushing a shopping cart behind an adult inside a consumer market .,./data/flickr/Images/963730324_0638534227.jpg,500,375
7248,2229509318_be3fef006b.jpg,a large brown dog standing on his hind legs next to a woman .,./data/flickr/Images/2229509318_be3fef006b.jpg,500,333
7249,2431470169_0eeba7d602.jpg,The man is taking notes at the table .,./data/flickr/Images/2431470169_0eeba7d602.jpg,500,400
7250,3109124656_626b596d5e.jpg,A man and woman hug on a couch while another woman smiles .,./data/flickr/Images/3109124656_626b596d5e.jpg,500,282
7251,2938072630_d641b63e4d.jpg,Older woman setting on a bench with people walking past her she is wearing a gray jacket and black pants .,./data/flickr/Images/2938072630_d641b63e4d.jpg,500,332
7252,3680218298_582e6a2289.jpg,Two men in green underwear and green beads dance together .,./data/flickr/Images/3680218298_582e6a2289.jpg,326,500
7253,2504056718_25ded44ecb.jpg,Black and white dog leaping for Frisbee .,./data/flickr/Images/2504056718_25ded44ecb.jpg,500,375
7254,404850242_3a55a4c874.jpg,An Asian woman is taking a photograph outside a white columned building .,./data/flickr/Images/404850242_3a55a4c874.jpg,500,333
7255,3585123310_9a8e94bd2b.jpg,Three puppies on a couch next to a bottle of milk .,./data/flickr/Images/3585123310_9a8e94bd2b.jpg,480,396
7256,3349258288_5300c40430.jpg,A skateboarder is in the air after skating up a cement ramp .,./data/flickr/Images/3349258288_5300c40430.jpg,500,333
7257,3441145615_b4fcd9eea0.jpg,Ten cyclists in different colors are racing around a bend in the track .,./data/flickr/Images/3441145615_b4fcd9eea0.jpg,500,334
7258,2938875913_0ed920a6be.jpg,A soccer player hitting the ball with his head,./data/flickr/Images/2938875913_0ed920a6be.jpg,355,500
7259,3604314527_5077cd9d43.jpg,A man races in a small vehicle while another man hangs off the back .,./data/flickr/Images/3604314527_5077cd9d43.jpg,500,358
7260,1177994172_10d143cb8d.jpg,"Two blonde boys , one in a camouflage shirt and the other in blue , are having a water fight .",./data/flickr/Images/1177994172_10d143cb8d.jpg,400,500
7261,2822891602_ff61df2ece.jpg,The little boy swims under the water .,./data/flickr/Images/2822891602_ff61df2ece.jpg,338,500
7262,2472634822_7d5d2858c0.jpg,A boy wearing a red shirt runs across the grass with a furry dog .,./data/flickr/Images/2472634822_7d5d2858c0.jpg,397,480
7263,2949762776_52ece64d28.jpg,A football game is played .,./data/flickr/Images/2949762776_52ece64d28.jpg,500,333
7264,3229282764_a4a515f4e2.jpg,A little girl runs along the beach toward a man who admires the sky .,./data/flickr/Images/3229282764_a4a515f4e2.jpg,500,328
7265,3333017828_b930b9d41b.jpg,A white dog running along side a river,./data/flickr/Images/3333017828_b930b9d41b.jpg,500,400
7266,1263126002_881ebd7ac9.jpg,A baby in pigtails tries to climb out of their playpen .,./data/flickr/Images/1263126002_881ebd7ac9.jpg,500,334
7267,3273163189_dece7babf4.jpg,A brown toy dog is running across low snow with tail raised .,./data/flickr/Images/3273163189_dece7babf4.jpg,500,313
7268,2297744130_f571f3a239.jpg,little kid with yellow jacket and blue hat jumping off rock,./data/flickr/Images/2297744130_f571f3a239.jpg,375,500
7269,3450874870_c4dcf58fb3.jpg,The man and woman ride the ski lift up the snowy mountain .,./data/flickr/Images/3450874870_c4dcf58fb3.jpg,500,300
7270,2561295656_4f21fba209.jpg,A person with swim cap and goggles taking a breath .,./data/flickr/Images/2561295656_4f21fba209.jpg,500,332
7271,2890075175_4bd32b201a.jpg,A tiger striped dog plays with a tire .,./data/flickr/Images/2890075175_4bd32b201a.jpg,500,390
7272,368212336_bc19b0bb72.jpg,A young man in a grey sweater is looking downtown .,./data/flickr/Images/368212336_bc19b0bb72.jpg,500,333
7273,3474999131_788cbf253f.jpg,a black dog jumping over a yellow pole in an obstacle course,./data/flickr/Images/3474999131_788cbf253f.jpg,500,333
7274,640053014_549d2f23d2.jpg,A person on a yellow dirt bike is taking a jump .,./data/flickr/Images/640053014_549d2f23d2.jpg,500,335
7275,2902269566_419d9f1d8e.jpg,The red motocross bike and its rider are airborne above the trees .,./data/flickr/Images/2902269566_419d9f1d8e.jpg,333,500
7276,3355827928_c96c0c3e88.jpg,A man on a bike in midair,./data/flickr/Images/3355827928_c96c0c3e88.jpg,332,500
7277,3257107194_f235c8f7ab.jpg,Two men trying to hoist themselves up from the water on to a walkway made of tires .,./data/flickr/Images/3257107194_f235c8f7ab.jpg,500,376
7278,2101457132_69c950bc45.jpg,A wet black dog jumping into a lake .,./data/flickr/Images/2101457132_69c950bc45.jpg,500,333
7279,3317333893_9d0faa8d30.jpg,A black dog running away from a wooden fence with snow on the ground .,./data/flickr/Images/3317333893_9d0faa8d30.jpg,500,333
7280,2933643390_1c6086684b.jpg,Three men are involved in a football game are tackling each other .,./data/flickr/Images/2933643390_1c6086684b.jpg,500,400
7281,3627676364_1dc9294ec5.jpg,People gather together outdoors .,./data/flickr/Images/3627676364_1dc9294ec5.jpg,500,299
7282,3516935867_78cf63c69c.jpg,A horse and rider leap over a striped hurdle .,./data/flickr/Images/3516935867_78cf63c69c.jpg,500,333
7283,3468023754_8a07d4c56e.jpg,Four children look through rolled magazines like telescopes .,./data/flickr/Images/3468023754_8a07d4c56e.jpg,457,500
7284,661546153_9d30db6984.jpg,Smilling and laughing baby in a walker with fire engine airplane mobile and other toys on the floor,./data/flickr/Images/661546153_9d30db6984.jpg,375,500
7285,3535056297_e16f014cb7.jpg,"Three young men wearing hooded sweatshirts , standing at a bench .",./data/flickr/Images/3535056297_e16f014cb7.jpg,500,325
7286,3677964239_6406ed096f.jpg,Two women and a little girl are eating ice cream .,./data/flickr/Images/3677964239_6406ed096f.jpg,500,500
7287,2905975229_7c37156dbe.jpg,"The gauges of a small flying vessel , with another plane and three people in the background .",./data/flickr/Images/2905975229_7c37156dbe.jpg,500,281
7288,3712742641_641282803e.jpg,A black and white dog is swimming in a lake .,./data/flickr/Images/3712742641_641282803e.jpg,500,375
7289,3625957413_e475943aa3.jpg,A black and white dog is running along side a small brown or white dog in the grass .,./data/flickr/Images/3625957413_e475943aa3.jpg,500,331
7290,246508774_1e9885f1b7.jpg,A man with orange boots stands with a few other people .,./data/flickr/Images/246508774_1e9885f1b7.jpg,375,500
7291,3716244806_97d5a1fb61.jpg,Two adults and two children pose on a pile of rocks .,./data/flickr/Images/3716244806_97d5a1fb61.jpg,500,333
7292,3659686168_49c3abcee1.jpg,Two young women sit by a fountain .,./data/flickr/Images/3659686168_49c3abcee1.jpg,338,500
7293,3487131146_9d3aca387a.jpg,A race car kicks up dirt and dust on a gravel track .,./data/flickr/Images/3487131146_9d3aca387a.jpg,500,332
7294,2994107810_af56326389.jpg,The basketball player looks around the court as another player tries to block him .,./data/flickr/Images/2994107810_af56326389.jpg,400,500
7295,233270519_d60d4518fa.jpg,Man in a bathing suit holding a paddle on the beach,./data/flickr/Images/233270519_d60d4518fa.jpg,375,500
7296,3249597269_935e0a375a.jpg,A squirrel jumps in the snow .,./data/flickr/Images/3249597269_935e0a375a.jpg,500,267
7297,3702607829_2b8b3e65ab.jpg,Two women are sitting on a park bench,./data/flickr/Images/3702607829_2b8b3e65ab.jpg,500,375
7298,2268109835_d6edbe1c2b.jpg,A man wearing camouflage holds a net on a very long handle into the air .,./data/flickr/Images/2268109835_d6edbe1c2b.jpg,500,375
7299,3188319076_71724fcc07.jpg,A dog above snow .,./data/flickr/Images/3188319076_71724fcc07.jpg,500,334
7300,2453971388_76616b6a82.jpg,Two girls run through a sprinkler in a pool .,./data/flickr/Images/2453971388_76616b6a82.jpg,500,375
7301,2036407732_d5a0389bba.jpg,Five hikers are walking across a large open space towards a mountain .,./data/flickr/Images/2036407732_d5a0389bba.jpg,500,375
7302,3265578645_4044a7049a.jpg,The person looks cautiously into traffic to be sure no car is coming .,./data/flickr/Images/3265578645_4044a7049a.jpg,333,500
7303,3585488964_1467945775.jpg,Two white dogs and one light brown dog running along the beach .,./data/flickr/Images/3585488964_1467945775.jpg,500,400
7304,3667404919_b273df57e4.jpg,The motorbiker is biking on an off road trail,./data/flickr/Images/3667404919_b273df57e4.jpg,500,333
7305,1579798212_d30844b4c5.jpg,a child is laying in a bubble bath holding a yellow scrubbing brush up to his mouth as if singing into a microphone .,./data/flickr/Images/1579798212_d30844b4c5.jpg,500,375
7306,3697675767_97796334e4.jpg,A bicycle rider flies over a hill while a competitor is not far behind .,./data/flickr/Images/3697675767_97796334e4.jpg,500,319
7307,3134385454_4f1d55333f.jpg,A girl jumps into a swimming pool with a guy in black .,./data/flickr/Images/3134385454_4f1d55333f.jpg,500,333
7308,2344412916_9a5a9b1c82.jpg,A man rollerblading down a path through an active community .,./data/flickr/Images/2344412916_9a5a9b1c82.jpg,500,375
7309,3702038926_966fdaa311.jpg,The girl is playing while four boys look on .,./data/flickr/Images/3702038926_966fdaa311.jpg,500,375
7310,3256275785_9c3af57576.jpg,A man is diving off logs while wearing all black gear .,./data/flickr/Images/3256275785_9c3af57576.jpg,500,376
7311,3662871327_b128d25f04.jpg,Two men and a girl pose with funny faces in front of a wood panel wall .,./data/flickr/Images/3662871327_b128d25f04.jpg,500,375
7312,3286620180_4b00e93e8e.jpg,A large group of men and woman all wearing red t-shirts participate in a race .,./data/flickr/Images/3286620180_4b00e93e8e.jpg,500,333
7313,3717531382_e1e05e22c5.jpg,A man standing in a lake fishing .,./data/flickr/Images/3717531382_e1e05e22c5.jpg,332,500
7314,3044359043_627488ddf0.jpg,A dog walks across a puddle of water in Las Vegas .,./data/flickr/Images/3044359043_627488ddf0.jpg,500,301
7315,2612040125_0a93889f06.jpg,Two dogs are chasing a soccer ball in front of a playground .,./data/flickr/Images/2612040125_0a93889f06.jpg,500,375
7316,3260768565_2b725be090.jpg,A man stares out a window .,./data/flickr/Images/3260768565_2b725be090.jpg,500,332
7317,306315650_e064f5c677.jpg,An Indian woman stands in an outdoor marketplace .,./data/flickr/Images/306315650_e064f5c677.jpg,500,375
7318,2086513494_dbbcb583e7.jpg,a group of people looking into their cameras,./data/flickr/Images/2086513494_dbbcb583e7.jpg,344,500
7319,3168123064_d1983b8f92.jpg,A surfer rides the waves .,./data/flickr/Images/3168123064_d1983b8f92.jpg,500,323
7320,2594042571_2e4666507e.jpg,"Two boys , one wearing a hat , in a playground .",./data/flickr/Images/2594042571_2e4666507e.jpg,500,399
7321,3653484549_f316590b0f.jpg,a little girl blows out her candles .,./data/flickr/Images/3653484549_f316590b0f.jpg,500,375
7322,54501196_a9ac9d66f2.jpg,A backpacker in the mountains using his hiking stick to point at a glacier .,./data/flickr/Images/54501196_a9ac9d66f2.jpg,500,375
7323,3439982121_0afc6d5973.jpg,An elderly person holds a white doge and kisses their cheek .,./data/flickr/Images/3439982121_0afc6d5973.jpg,480,362
7324,3490044563_8eb551ef59.jpg,A young women with a pink mask over her face .,./data/flickr/Images/3490044563_8eb551ef59.jpg,500,375
7325,2935986346_29df6cf692.jpg,The furry black dog is sitting on the grass,./data/flickr/Images/2935986346_29df6cf692.jpg,418,500
7326,2308256827_3c0a7d514d.jpg,A boy walks across a rope structure on a playground .,./data/flickr/Images/2308256827_3c0a7d514d.jpg,500,373
7327,3006217970_90b42e6b27.jpg,A racing car is driving around a wet track with its headlights on .,./data/flickr/Images/3006217970_90b42e6b27.jpg,500,334
7328,3540155303_08225a4567.jpg,A man is doing a bicycle trick at a bike park with ramps .,./data/flickr/Images/3540155303_08225a4567.jpg,333,500
7329,2040941056_7f5fd50794.jpg,Two brown dogs are fighting and biting each other .,./data/flickr/Images/2040941056_7f5fd50794.jpg,333,500
7330,3712574653_e009f76d19.jpg,The bride and groom are getting served a drink at their wedding reception .,./data/flickr/Images/3712574653_e009f76d19.jpg,500,375
7331,3165750962_e2e3843679.jpg,A dog runs on a snowy path .,./data/flickr/Images/3165750962_e2e3843679.jpg,500,474
7332,3070274658_fc39fd4f84.jpg,men in drak outfits around a campfire,./data/flickr/Images/3070274658_fc39fd4f84.jpg,500,333
7333,1952896009_cee8147c90.jpg,A woman walking down the street carrying luggage with a baby on her back .,./data/flickr/Images/1952896009_cee8147c90.jpg,375,500
7334,3476381830_3751dd9339.jpg,a boy wearing a red shirt on a skateboard jumps up some stairs,./data/flickr/Images/3476381830_3751dd9339.jpg,500,275
7335,2284894733_b710b9b106.jpg,The dog is barking while running down an obstacle .,./data/flickr/Images/2284894733_b710b9b106.jpg,354,500
7336,1517340899_ee1c74a8f6.jpg,A girl jumps in the grass .,./data/flickr/Images/1517340899_ee1c74a8f6.jpg,375,500
7337,2928152792_b16c73434a.jpg,A young boy is tilted over on a cart smiling at the camera,./data/flickr/Images/2928152792_b16c73434a.jpg,363,500
7338,3230132205_dccfafa5ee.jpg,A man wearing a black ski mask is playing a guitar .,./data/flickr/Images/3230132205_dccfafa5ee.jpg,375,500
7339,3184206563_5435f2b494.jpg,A woman in the blue sweater is running through a brown field .,./data/flickr/Images/3184206563_5435f2b494.jpg,334,500
7340,1999444757_1b92efb590.jpg,Boy in martial arts-style uniform holding a sword .,./data/flickr/Images/1999444757_1b92efb590.jpg,500,375
7341,2900274587_f2cbca4c58.jpg,This is a beautiful sunset on the water .,./data/flickr/Images/2900274587_f2cbca4c58.jpg,334,500
7342,3726700898_c50494b8bd.jpg,The man in the bright colored shirt is balancing a knife on his arm .,./data/flickr/Images/3726700898_c50494b8bd.jpg,333,500
7343,2251747182_6b67a3ab8b.jpg,The little boy in the red shorts is going to shoot a basket .,./data/flickr/Images/2251747182_6b67a3ab8b.jpg,333,500
7344,3569329986_1f468729b2.jpg,A young girl wearing a dress and sandals runs in the grass .,./data/flickr/Images/3569329986_1f468729b2.jpg,332,500
7345,1999444757_1b92efb590.jpg,"Two women watching people in white shirts , one of those persons holding a sword .",./data/flickr/Images/1999444757_1b92efb590.jpg,500,375
7346,3323076458_3ce72a1dae.jpg,a black and brown dog is running across a muddy field .,./data/flickr/Images/3323076458_3ce72a1dae.jpg,500,332
7347,967719295_3257695095.jpg,A light colored dog jumping off the back of a boat into the water .,./data/flickr/Images/967719295_3257695095.jpg,500,333
7348,3341077091_7ca0833373.jpg,A man doing a skateboard trick over a railroad track .,./data/flickr/Images/3341077091_7ca0833373.jpg,332,500
7349,3048597471_5697538daf.jpg,"A wet , brownish-red dog with an orange ball in his mouth is swimming in some water .",./data/flickr/Images/3048597471_5697538daf.jpg,500,333
7350,2335634931_7e9e8c2959.jpg,A dog is jumping up at a large man who is wearing jeans and a blue and yellow jacket .,./data/flickr/Images/2335634931_7e9e8c2959.jpg,259,300
7351,2189995738_352607a63b.jpg,At least 4 people swim in shallow water that grows deeps towards a bridge .,./data/flickr/Images/2189995738_352607a63b.jpg,500,335
7352,3131990048_369b081021.jpg,A hawk diving to catch a small animal .,./data/flickr/Images/3131990048_369b081021.jpg,333,500
7353,2394922193_310166d6af.jpg,Woman in red shirt and white cap rollerblading on grey surface .,./data/flickr/Images/2394922193_310166d6af.jpg,500,362
7354,3139895886_5a6d495b13.jpg,A black and white dog is jumping over high yellow grass .,./data/flickr/Images/3139895886_5a6d495b13.jpg,500,333
7355,1410193619_13fff6c875.jpg,"Baby indoors , climbing on red couch arm , reaching for lamp .",./data/flickr/Images/1410193619_13fff6c875.jpg,419,500
7356,3211199368_ca78387f72.jpg,a dog wears jeans .,./data/flickr/Images/3211199368_ca78387f72.jpg,500,375
7357,2097407245_c798e0dcaf.jpg,One lone man with fist in the air with large rocky mountains in the background,./data/flickr/Images/2097407245_c798e0dcaf.jpg,500,374
7358,491564019_1ca68d16c1.jpg,A little girl slides down a twisty yellow slide .,./data/flickr/Images/491564019_1ca68d16c1.jpg,500,333
7359,446291803_2fd4641b99.jpg,These woman are watching people play tennis from a bench .,./data/flickr/Images/446291803_2fd4641b99.jpg,500,333
7360,3526018344_450c517a72.jpg,a group of dogs playing,./data/flickr/Images/3526018344_450c517a72.jpg,500,334
7361,217583047_5e93e1e119.jpg,A man in his boat on the lake,./data/flickr/Images/217583047_5e93e1e119.jpg,322,500
7362,968081289_cdba83ce2e.jpg,Two boys jumping off the pier into the water .,./data/flickr/Images/968081289_cdba83ce2e.jpg,433,500
7363,2648310638_d6c576b5e4.jpg,Person in blue top and shorts wearing a cap standing on a road with mountain with trees in the background .,./data/flickr/Images/2648310638_d6c576b5e4.jpg,333,500
7364,3285214689_f0219e9671.jpg,Two basketball players oppose each other at the net .,./data/flickr/Images/3285214689_f0219e9671.jpg,333,500
7365,3248408149_41a8dd90d3.jpg,A brown and white dog standing next to a smaller brown and white dog in front of a fence .,./data/flickr/Images/3248408149_41a8dd90d3.jpg,500,334
7366,2453971388_76616b6a82.jpg,Two girls running through pool while water sprays over them,./data/flickr/Images/2453971388_76616b6a82.jpg,500,375
7367,3537452619_3bd79f24e0.jpg,A boy on a skateboard balances on a red beam .,./data/flickr/Images/3537452619_3bd79f24e0.jpg,500,282
7368,3060969260_08f43e4f4f.jpg,"Two biker in black-green , first is pushing her bike , the second is riding hers .",./data/flickr/Images/3060969260_08f43e4f4f.jpg,319,480
7369,358875403_f357f03713.jpg,A duck flaps its wings near the water .,./data/flickr/Images/358875403_f357f03713.jpg,500,333
7370,2602279427_191773c9e2.jpg,A woman wearing a yellow apron and a knit hat walks among other pedestrians .,./data/flickr/Images/2602279427_191773c9e2.jpg,500,335
7371,2739331794_4ae78f69a0.jpg,A motorcyclist races around a track .,./data/flickr/Images/2739331794_4ae78f69a0.jpg,500,334
7372,265223847_636ba039c1.jpg,A fan operated vehicle with a yellow parachute is landing .,./data/flickr/Images/265223847_636ba039c1.jpg,319,500
7373,2975118353_5af5a5df54.jpg,A man is performing a jump on his snowboard .,./data/flickr/Images/2975118353_5af5a5df54.jpg,334,500
7374,1248953128_24c9f8d924.jpg,Girls in brightly-colred clothes plays with a blue ball .,./data/flickr/Images/1248953128_24c9f8d924.jpg,405,500
7375,1446933195_8fe9725d62.jpg,A puppy dog is playing with a branch .,./data/flickr/Images/1446933195_8fe9725d62.jpg,500,375
7376,3209523192_05a4cef844.jpg,A slalom skier wearing red pants and black shirt is skiing past a red flag .,./data/flickr/Images/3209523192_05a4cef844.jpg,500,357
7377,1410193619_13fff6c875.jpg,A baby stands on the side of a couch and knocks over a lamp .,./data/flickr/Images/1410193619_13fff6c875.jpg,419,500
7378,390987167_2d5905b459.jpg,A woman wearing short sleeves and sunglasses is backpacking up a snowy mountain cliff .,./data/flickr/Images/390987167_2d5905b459.jpg,500,326
7379,3555573680_41c1540a86.jpg,A man is doing a jump on a wakeboard in the water .,./data/flickr/Images/3555573680_41c1540a86.jpg,446,500
7380,3246804978_ea2c9e56f2.jpg,A group of pugs in a lawn .,./data/flickr/Images/3246804978_ea2c9e56f2.jpg,500,202
7381,2370481277_a3085614c9.jpg,A young boy kicks a soccer ball while six others play but are dressed as referee .,./data/flickr/Images/2370481277_a3085614c9.jpg,500,332
7382,3425756814_13909354d4.jpg,A man holding a tennis racket is looking in the distance with his hand over his mouth .,./data/flickr/Images/3425756814_13909354d4.jpg,400,500
7383,381976882_0063d16d88.jpg,Four dogs are being walked by two owners .,./data/flickr/Images/381976882_0063d16d88.jpg,494,500
7384,2480832276_fa55480ecb.jpg,"A man in a red shirt climbs a rock in the background , a tree in the foreground .",./data/flickr/Images/2480832276_fa55480ecb.jpg,333,500
7385,3332136681_9aecf101fd.jpg,A man in an orange vest and hat is shoveling rocks while another man in a yellow and blue jacket looks on .,./data/flickr/Images/3332136681_9aecf101fd.jpg,500,375
7386,3635194562_4c1dfa120a.jpg,A small child fingerpaints,./data/flickr/Images/3635194562_4c1dfa120a.jpg,500,333
7387,3301935788_2bb7bbc515.jpg,"A person in a white coat and pink pants snowboards at the "" snow park "" .",./data/flickr/Images/3301935788_2bb7bbc515.jpg,500,332
7388,2862676319_a9dab1309f.jpg,"A person has a mask , which has a red nose and a black bandanna , over his face .",./data/flickr/Images/2862676319_a9dab1309f.jpg,500,333
7389,1350948838_fdebe4ff65.jpg,Black and white dog leaps away from camera into pool .,./data/flickr/Images/1350948838_fdebe4ff65.jpg,500,317
7390,3283626303_8e23d4a842.jpg,Four boys in swimming trunks lean on the cement edge of a pool with their legs in the water .,./data/flickr/Images/3283626303_8e23d4a842.jpg,500,375
7391,2914737181_0c8e052da8.jpg,A man waterskis while being pulled .,./data/flickr/Images/2914737181_0c8e052da8.jpg,500,183
7392,1659358141_0433c9bf99.jpg,"A grey dog walks in the green grass , tongue hanging out .",./data/flickr/Images/1659358141_0433c9bf99.jpg,500,333
7393,3112635165_2d614d7c1a.jpg,The black and white dog has a stick in his paws .,./data/flickr/Images/3112635165_2d614d7c1a.jpg,500,333
7394,2822891602_ff61df2ece.jpg,The boy in red goggles swims underwater .,./data/flickr/Images/2822891602_ff61df2ece.jpg,338,500
7395,475816542_f5c2736815.jpg,A large black dog and a large yellow dog appear to be playing with a soccer ball .,./data/flickr/Images/475816542_f5c2736815.jpg,500,340
7396,3582048078_7bac2d8473.jpg,Father and son swimming .,./data/flickr/Images/3582048078_7bac2d8473.jpg,500,333
7397,2266144051_614b2d62b0.jpg,A biker is wearing all black gear with buildings and a tree with no leaves nearby .,./data/flickr/Images/2266144051_614b2d62b0.jpg,500,303
7398,2052953131_30834196fb.jpg,A person in a black and red jacket walking up a snowy mountain .,./data/flickr/Images/2052953131_30834196fb.jpg,500,375
7399,3532782283_341f0381a3.jpg,Three young adults gaze at the approaching storm .,./data/flickr/Images/3532782283_341f0381a3.jpg,500,313
7400,3601843201_4809e66909.jpg,Red and white motorbike number 58 races around the track .,./data/flickr/Images/3601843201_4809e66909.jpg,500,333
7401,2554531876_5d7f193992.jpg,A motorcycle rider in a white helmet leans into a curve on a rural road .,./data/flickr/Images/2554531876_5d7f193992.jpg,500,360
7402,2384626662_67cdd87694.jpg,A boy in an orange shirt and red hat is standing next to a girl with a white shirt and blue pants in the sand next to the ocean .,./data/flickr/Images/2384626662_67cdd87694.jpg,500,375
7403,2860035355_3fe7a5caa4.jpg,This is a night view of a city street with people and traffic .,./data/flickr/Images/2860035355_3fe7a5caa4.jpg,500,375
7404,2624044128_641b38c0cf.jpg,Two children wearing white capes are running through a cleared out path in a field .,./data/flickr/Images/2624044128_641b38c0cf.jpg,500,333
7405,2402744031_11f9f2f2b8.jpg,Two woman wearing black shoes stand together while a person sits behind them .,./data/flickr/Images/2402744031_11f9f2f2b8.jpg,347,500
7406,2574230252_f5a1382dd4.jpg,The dog walks in the shallow water .,./data/flickr/Images/2574230252_f5a1382dd4.jpg,500,338
7407,948196883_e190a483b1.jpg,a man with a brwon jacket on his shoulders lying on the sidewalk near two ATM machines .,./data/flickr/Images/948196883_e190a483b1.jpg,500,375
7408,457875937_982588d918.jpg,Two dogs run through a field of grass,./data/flickr/Images/457875937_982588d918.jpg,500,333
7409,2414352262_005ae90407.jpg,young girl in winter coat jumping off a boulder into the sand at a beach,./data/flickr/Images/2414352262_005ae90407.jpg,500,370
7410,246055693_ccb69ac5c6.jpg,A yellow dog is jumping across a grassy yard in front of a wooden deck .,./data/flickr/Images/246055693_ccb69ac5c6.jpg,500,356
7411,537230454_1f09199476.jpg,A boy in black waves his arms while other people are behind him on a field .,./data/flickr/Images/537230454_1f09199476.jpg,500,333
7412,1569562856_eedb5a0a1f.jpg,A young man is wearing a black jacket and has white earphones in his ears .,./data/flickr/Images/1569562856_eedb5a0a1f.jpg,500,375
7413,3631023049_8a85bab19f.jpg,Three children play in a large bowl shaped swing .,./data/flickr/Images/3631023049_8a85bab19f.jpg,500,334
7414,3621177753_1718c30ea0.jpg,"A night scene of a skateboarder on a ramp , with onlookers .",./data/flickr/Images/3621177753_1718c30ea0.jpg,500,500
7415,2084217208_7bd9bc85e5.jpg,A woman with a blue jacket wears a helmet as she rides a bike .,./data/flickr/Images/2084217208_7bd9bc85e5.jpg,500,375
7416,1439282131_3814d6ae04.jpg,Two dogs are holding the same stick in their mouths while in the water .,./data/flickr/Images/1439282131_3814d6ae04.jpg,500,375
7417,2271468944_3264d29208.jpg,A little boy pours water from a bucket onto another little boy 's head .,./data/flickr/Images/2271468944_3264d29208.jpg,500,331
7418,2137071442_1c9658c81a.jpg,"Boy indoors by Christmas tree , playing with green , light-up sword toy .",./data/flickr/Images/2137071442_1c9658c81a.jpg,500,500
7419,1159574340_99ba8c3c59.jpg,A kid jumping into a pool of water .,./data/flickr/Images/1159574340_99ba8c3c59.jpg,375,500
7420,2999735171_87ca43c225.jpg,A group of people jump in the air while playing music in the street .,./data/flickr/Images/2999735171_87ca43c225.jpg,500,333
7421,2900274587_f2cbca4c58.jpg,A body of water at sunset .,./data/flickr/Images/2900274587_f2cbca4c58.jpg,334,500
7422,3514188115_f51932ae5d.jpg,A boy in a striped shirt and a little girl in a blue dress walk hand in hand down the train track .,./data/flickr/Images/3514188115_f51932ae5d.jpg,500,357
7423,3431671749_e8e3a449ac.jpg,A car is zooming off with fire coming out of its exhaust pipe .,./data/flickr/Images/3431671749_e8e3a449ac.jpg,500,333
7424,3301438465_10121a2412.jpg,Three baseball players are on the field while a large crowd is watching,./data/flickr/Images/3301438465_10121a2412.jpg,500,333
7425,874665322_9ad05c4065.jpg,A brown dog is playing outside in a grassy area .,./data/flickr/Images/874665322_9ad05c4065.jpg,500,335
7426,3417143124_6feb8290cc.jpg,A woman wearing a plaid dress standing on the sidewalk next to a white dog,./data/flickr/Images/3417143124_6feb8290cc.jpg,379,500
7427,3041487045_b48ac7ed08.jpg,a tan dog running,./data/flickr/Images/3041487045_b48ac7ed08.jpg,500,333
7428,3243591844_791cfa62eb.jpg,a man with a microphone watches two children practicing sum wrestling .,./data/flickr/Images/3243591844_791cfa62eb.jpg,500,393
7429,1449692616_60507875fb.jpg,A girl takes a picture with her hand over the camera lens .,./data/flickr/Images/1449692616_60507875fb.jpg,500,362
7430,3457784061_8f77f43a9c.jpg,a young man about to throw a red bowling ball down the lane,./data/flickr/Images/3457784061_8f77f43a9c.jpg,500,334
7431,3658733605_fbcf570843.jpg,A cyclist performing a jump on a bicycle .,./data/flickr/Images/3658733605_fbcf570843.jpg,333,500
7432,3724150944_fc62e8d5e0.jpg,Four children run along a grassy field playing soccer .,./data/flickr/Images/3724150944_fc62e8d5e0.jpg,454,500
